N,Time,avg(Acceleration (0)),avg(Acceleration (1)),avg(Acceleration (2)),avg(Acceleration (Magnitude)),avg(Pressure),avg(Velocity (0)),avg(Velocity (1)),avg(Velocity (2)),avg(Velocity (Magnitude)),avg(X),avg(Y),avg(Z),avg(abs_v),avg(height),avg(vtkOriginalPointIds),max(Acceleration (0)),max(Acceleration (1)),max(Acceleration (2)),max(Acceleration (Magnitude)),max(Pressure),max(Velocity (0)),max(Velocity (1)),max(Velocity (2)),max(Velocity (Magnitude)),max(X),max(Y),max(Z),max(abs_v),max(height),max(vtkOriginalPointIds),med(Acceleration (0)),med(Acceleration (1)),med(Acceleration (2)),med(Acceleration (Magnitude)),med(Pressure),med(Velocity (0)),med(Velocity (1)),med(Velocity (2)),med(Velocity (Magnitude)),med(X),med(Y),med(Z),med(abs_v),med(height),med(vtkOriginalPointIds),min(Acceleration (0)),min(Acceleration (1)),min(Acceleration (2)),min(Acceleration (Magnitude)),min(Pressure),min(Velocity (0)),min(Velocity (1)),min(Velocity (2)),min(Velocity (Magnitude)),min(X),min(Y),min(Z),min(abs_v),min(height),min(vtkOriginalPointIds),q1(Acceleration (0)),q1(Acceleration (1)),q1(Acceleration (2)),q1(Acceleration (Magnitude)),q1(Pressure),q1(Velocity (0)),q1(Velocity (1)),q1(Velocity (2)),q1(Velocity (Magnitude)),q1(X),q1(Y),q1(Z),q1(abs_v),q1(height),q1(vtkOriginalPointIds),q3(Acceleration (0)),q3(Acceleration (1)),q3(Acceleration (2)),q3(Acceleration (Magnitude)),q3(Pressure),q3(Velocity (0)),q3(Velocity (1)),q3(Velocity (2)),q3(Velocity (Magnitude)),q3(X),q3(Y),q3(Z),q3(abs_v),q3(height),q3(vtkOriginalPointIds),std(Acceleration (0)),std(Acceleration (1)),std(Acceleration (2)),std(Acceleration (Magnitude)),std(Pressure),std(Velocity (0)),std(Velocity (1)),std(Velocity (2)),std(Velocity (Magnitude)),std(X),std(Y),std(Z),std(abs_v),std(height),std(vtkOriginalPointIds),Block Number,Row ID,vtkValidPointMask
1,1898,0.084183,0.914222,0,0.91809,4218.6,-2.39361,-0.802127,0,2.52444,18.2246,3.51317,0,2.39361,3.51317,1278,0.084183,0.914222,0,0.91809,4218.6,-2.39361,-0.802127,0,2.52444,18.2246,3.51317,0,2.39361,3.51317,1278,0.084183,0.914222,0,0.91809,4218.6,-2.39361,-0.802127,0,2.52444,18.2246,3.51317,0,2.39361,3.51317,1278,0.084183,0.914222,0,0.91809,4218.6,-2.39361,-0.802127,0,2.52444,18.2246,3.51317,0,2.39361,3.51317,1278,0.084183,0.914222,0,0.91809,4218.6,-2.39361,-0.802127,0,2.52444,18.2246,3.51317,0,2.39361,3.51317,1278,0.084183,0.914222,0,0.91809,4218.6,-2.39361,-0.802127,0,2.52444,18.2246,3.51317,0,2.39361,3.51317,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1898,1
1,1899,1.61457,3.20123,0,3.58535,5758.55,-2.38551,-0.781166,0,2.51016,18.2014,3.50546,0,2.38551,3.50546,1276,1.61457,3.20123,0,3.58535,5758.55,-2.38551,-0.781166,0,2.51016,18.2014,3.50546,0,2.38551,3.50546,1276,1.61457,3.20123,0,3.58535,5758.55,-2.38551,-0.781166,0,2.51016,18.2014,3.50546,0,2.38551,3.50546,1276,1.61457,3.20123,0,3.58535,5758.55,-2.38551,-0.781166,0,2.51016,18.2014,3.50546,0,2.38551,3.50546,1276,1.61457,3.20123,0,3.58535,5758.55,-2.38551,-0.781166,0,2.51016,18.2014,3.50546,0,2.38551,3.50546,1276,1.61457,3.20123,0,3.58535,5758.55,-2.38551,-0.781166,0,2.51016,18.2014,3.50546,0,2.38551,3.50546,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1899,1
1,1900,4.44842,-0.069945,0,4.44897,-801.027,0.559423,-1.47903,0,1.58129,19.5345,3.63251,0,0.559423,3.63251,1515,4.44842,-0.069945,0,4.44897,-801.027,0.559423,-1.47903,0,1.58129,19.5345,3.63251,0,0.559423,3.63251,1515,4.44842,-0.069945,0,4.44897,-801.027,0.559423,-1.47903,0,1.58129,19.5345,3.63251,0,0.559423,3.63251,1515,4.44842,-0.069945,0,4.44897,-801.027,0.559423,-1.47903,0,1.58129,19.5345,3.63251,0,0.559423,3.63251,1515,4.44842,-0.069945,0,4.44897,-801.027,0.559423,-1.47903,0,1.58129,19.5345,3.63251,0,0.559423,3.63251,1515,4.44842,-0.069945,0,4.44897,-801.027,0.559423,-1.47903,0,1.58129,19.5345,3.63251,0,0.559423,3.63251,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,1
1,1901,-0.10883,-4.66453,0,4.6658,-2220.31,0.5788,-1.50467,0,1.61215,19.5403,3.61747,0,0.5788,3.61747,1502,-0.10883,-4.66453,0,4.6658,-2220.31,0.5788,-1.50467,0,1.61215,19.5403,3.61747,0,0.5788,3.61747,1502,-0.10883,-4.66453,0,4.6658,-2220.31,0.5788,-1.50467,0,1.61215,19.5403,3.61747,0,0.5788,3.61747,1502,-0.10883,-4.66453,0,4.6658,-2220.31,0.5788,-1.50467,0,1.61215,19.5403,3.61747,0,0.5788,3.61747,1502,-0.10883,-4.66453,0,4.6658,-2220.31,0.5788,-1.50467,0,1.61215,19.5403,3.61747,0,0.5788,3.61747,1502,-0.10883,-4.66453,0,4.6658,-2220.31,0.5788,-1.50467,0,1.61215,19.5403,3.61747,0,0.5788,3.61747,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1901,1
1,1902,-2.75472,-5.8334,0,6.45113,-1535.32,0.562812,-1.55988,0,1.65831,19.5462,3.60184,0,0.562812,3.60184,1514,-2.75472,-5.8334,0,6.45113,-1535.32,0.562812,-1.55988,0,1.65831,19.5462,3.60184,0,0.562812,3.60184,1514,-2.75472,-5.8334,0,6.45113,-1535.32,0.562812,-1.55988,0,1.65831,19.5462,3.60184,0,0.562812,3.60184,1514,-2.75472,-5.8334,0,6.45113,-1535.32,0.562812,-1.55988,0,1.65831,19.5462,3.60184,0,0.562812,3.60184,1514,-2.75472,-5.8334,0,6.45113,-1535.32,0.562812,-1.55988,0,1.65831,19.5462,3.60184,0,0.562812,3.60184,1514,-2.75472,-5.8334,0,6.45113,-1535.32,0.562812,-1.55988,0,1.65831,19.5462,3.60184,0,0.562812,3.60184,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1902,1
1,1903,-4.43529,-4.62911,0,6.41096,342.778,0.523913,-1.61573,0,1.69855,19.5519,3.58516,0,0.523913,3.58516,1520,-4.43529,-4.62911,0,6.41096,342.778,0.523913,-1.61573,0,1.69855,19.5519,3.58516,0,0.523913,3.58516,1520,-4.43529,-4.62911,0,6.41096,342.778,0.523913,-1.61573,0,1.69855,19.5519,3.58516,0,0.523913,3.58516,1520,-4.43529,-4.62911,0,6.41096,342.778,0.523913,-1.61573,0,1.69855,19.5519,3.58516,0,0.523913,3.58516,1520,-4.43529,-4.62911,0,6.41096,342.778,0.523913,-1.61573,0,1.69855,19.5519,3.58516,0,0.523913,3.58516,1520,-4.43529,-4.62911,0,6.41096,342.778,0.523913,-1.61573,0,1.69855,19.5519,3.58516,0,0.523913,3.58516,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1903,1
1,1904,3.08816,-6.12289,0,6.85758,11766.9,-2.99193,-1.32247,0,3.27118,18.6179,3.50066,0,2.99193,3.50066,1419,3.08816,-6.12289,0,6.85758,11766.9,-2.99193,-1.32247,0,3.27118,18.6179,3.50066,0,2.99193,3.50066,1419,3.08816,-6.12289,0,6.85758,11766.9,-2.99193,-1.32247,0,3.27118,18.6179,3.50066,0,2.99193,3.50066,1419,3.08816,-6.12289,0,6.85758,11766.9,-2.99193,-1.32247,0,3.27118,18.6179,3.50066,0,2.99193,3.50066,1419,3.08816,-6.12289,0,6.85758,11766.9,-2.99193,-1.32247,0,3.27118,18.6179,3.50066,0,2.99193,3.50066,1419,3.08816,-6.12289,0,6.85758,11766.9,-2.99193,-1.32247,0,3.27118,18.6179,3.50066,0,2.99193,3.50066,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1904,1
1,1905,6.66005,-5.46461,0,8.615,13099.4,-2.93922,-1.3858,0,3.24953,18.5862,3.48625,0,2.93922,3.48625,1423,6.66005,-5.46461,0,8.615,13099.4,-2.93922,-1.3858,0,3.24953,18.5862,3.48625,0,2.93922,3.48625,1423,6.66005,-5.46461,0,8.615,13099.4,-2.93922,-1.3858,0,3.24953,18.5862,3.48625,0,2.93922,3.48625,1423,6.66005,-5.46461,0,8.615,13099.4,-2.93922,-1.3858,0,3.24953,18.5862,3.48625,0,2.93922,3.48625,1423,6.66005,-5.46461,0,8.615,13099.4,-2.93922,-1.3858,0,3.24953,18.5862,3.48625,0,2.93922,3.48625,1423,6.66005,-5.46461,0,8.615,13099.4,-2.93922,-1.3858,0,3.24953,18.5862,3.48625,0,2.93922,3.48625,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1905,1
1,1906,11.2435,-2.86235,0,11.6022,15384.5,-2.84213,-1.43168,0,3.18236,18.5547,3.47091,0,2.84213,3.47091,1427,11.2435,-2.86235,0,11.6022,15384.5,-2.84213,-1.43168,0,3.18236,18.5547,3.47091,0,2.84213,3.47091,1427,11.2435,-2.86235,0,11.6022,15384.5,-2.84213,-1.43168,0,3.18236,18.5547,3.47091,0,2.84213,3.47091,1427,11.2435,-2.86235,0,11.6022,15384.5,-2.84213,-1.43168,0,3.18236,18.5547,3.47091,0,2.84213,3.47091,1427,11.2435,-2.86235,0,11.6022,15384.5,-2.84213,-1.43168,0,3.18236,18.5547,3.47091,0,2.84213,3.47091,1427,11.2435,-2.86235,0,11.6022,15384.5,-2.84213,-1.43168,0,3.18236,18.5547,3.47091,0,2.84213,3.47091,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1906,1
1,1907,5.97137,1.53753,0,6.16614,4767.37,-1.74792,-0.164639,0,1.75566,18.0256,3.46721,0,1.74792,3.46721,1303,5.97137,1.53753,0,6.16614,4767.37,-1.74792,-0.164639,0,1.75566,18.0256,3.46721,0,1.74792,3.46721,1303,5.97137,1.53753,0,6.16614,4767.37,-1.74792,-0.164639,0,1.75566,18.0256,3.46721,0,1.74792,3.46721,1303,5.97137,1.53753,0,6.16614,4767.37,-1.74792,-0.164639,0,1.75566,18.0256,3.46721,0,1.74792,3.46721,1303,5.97137,1.53753,0,6.16614,4767.37,-1.74792,-0.164639,0,1.75566,18.0256,3.46721,0,1.74792,3.46721,1303,5.97137,1.53753,0,6.16614,4767.37,-1.74792,-0.164639,0,1.75566,18.0256,3.46721,0,1.74792,3.46721,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1907,1
1,1908,4.31377,-1.16963,0,4.46952,3240.96,-1.69044,-0.162687,0,1.69825,18.0062,3.4654,0,1.69044,3.4654,1315,4.31377,-1.16963,0,4.46952,3240.96,-1.69044,-0.162687,0,1.69825,18.0062,3.4654,0,1.69044,3.4654,1315,4.31377,-1.16963,0,4.46952,3240.96,-1.69044,-0.162687,0,1.69825,18.0062,3.4654,0,1.69044,3.4654,1315,4.31377,-1.16963,0,4.46952,3240.96,-1.69044,-0.162687,0,1.69825,18.0062,3.4654,0,1.69044,3.4654,1315,4.31377,-1.16963,0,4.46952,3240.96,-1.69044,-0.162687,0,1.69825,18.0062,3.4654,0,1.69044,3.4654,1315,4.31377,-1.16963,0,4.46952,3240.96,-1.69044,-0.162687,0,1.69825,18.0062,3.4654,0,1.69044,3.4654,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1908,1
1,1909,3.07494,-3.29658,0,4.50807,2081.29,-1.64907,-0.188287,0,1.65979,17.9873,3.46344,0,1.64907,3.46344,1320,3.07494,-3.29658,0,4.50807,2081.29,-1.64907,-0.188287,0,1.65979,17.9873,3.46344,0,1.64907,3.46344,1320,3.07494,-3.29658,0,4.50807,2081.29,-1.64907,-0.188287,0,1.65979,17.9873,3.46344,0,1.64907,3.46344,1320,3.07494,-3.29658,0,4.50807,2081.29,-1.64907,-0.188287,0,1.65979,17.9873,3.46344,0,1.64907,3.46344,1320,3.07494,-3.29658,0,4.50807,2081.29,-1.64907,-0.188287,0,1.65979,17.9873,3.46344,0,1.64907,3.46344,1320,3.07494,-3.29658,0,4.50807,2081.29,-1.64907,-0.188287,0,1.65979,17.9873,3.46344,0,1.64907,3.46344,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1909,1
1,1910,2.18828,-4.74096,0,5.22161,1325.5,-1.61965,-0.234037,0,1.63647,17.9687,3.46107,0,1.61965,3.46107,1316,2.18828,-4.74096,0,5.22161,1325.5,-1.61965,-0.234037,0,1.63647,17.9687,3.46107,0,1.61965,3.46107,1316,2.18828,-4.74096,0,5.22161,1325.5,-1.61965,-0.234037,0,1.63647,17.9687,3.46107,0,1.61965,3.46107,1316,2.18828,-4.74096,0,5.22161,1325.5,-1.61965,-0.234037,0,1.63647,17.9687,3.46107,0,1.61965,3.46107,1316,2.18828,-4.74096,0,5.22161,1325.5,-1.61965,-0.234037,0,1.63647,17.9687,3.46107,0,1.61965,3.46107,1316,2.18828,-4.74096,0,5.22161,1325.5,-1.61965,-0.234037,0,1.63647,17.9687,3.46107,0,1.61965,3.46107,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1910,1
1,1911,1.52963,-5.57734,0,5.78329,966.995,-1.59889,-0.2926,0,1.62544,17.9504,3.4581,0,1.59889,3.4581,1308,1.52963,-5.57734,0,5.78329,966.995,-1.59889,-0.2926,0,1.62544,17.9504,3.4581,0,1.59889,3.4581,1308,1.52963,-5.57734,0,5.78329,966.995,-1.59889,-0.2926,0,1.62544,17.9504,3.4581,0,1.59889,3.4581,1308,1.52963,-5.57734,0,5.78329,966.995,-1.59889,-0.2926,0,1.62544,17.9504,3.4581,0,1.59889,3.4581,1308,1.52963,-5.57734,0,5.78329,966.995,-1.59889,-0.2926,0,1.62544,17.9504,3.4581,0,1.59889,3.4581,1308,1.52963,-5.57734,0,5.78329,966.995,-1.59889,-0.2926,0,1.62544,17.9504,3.4581,0,1.59889,3.4581,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1911,1
1,1912,0.987336,-5.92941,0,6.01105,976.831,-1.58486,-0.357879,0,1.62476,17.9323,3.45442,0,1.58486,3.45442,1311,0.987336,-5.92941,0,6.01105,976.831,-1.58486,-0.357879,0,1.62476,17.9323,3.45442,0,1.58486,3.45442,1311,0.987336,-5.92941,0,6.01105,976.831,-1.58486,-0.357879,0,1.62476,17.9323,3.45442,0,1.58486,3.45442,1311,0.987336,-5.92941,0,6.01105,976.831,-1.58486,-0.357879,0,1.62476,17.9323,3.45442,0,1.58486,3.45442,1311,0.987336,-5.92941,0,6.01105,976.831,-1.58486,-0.357879,0,1.62476,17.9323,3.45442,0,1.58486,3.45442,1311,0.987336,-5.92941,0,6.01105,976.831,-1.58486,-0.357879,0,1.62476,17.9323,3.45442,0,1.58486,3.45442,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1912,1
1,1913,0.471895,-5.88464,0,5.90353,1307.97,-1.57678,-0.424826,0,1.63301,17.9143,3.44999,0,1.57678,3.44999,1321,0.471895,-5.88464,0,5.90353,1307.97,-1.57678,-0.424826,0,1.63301,17.9143,3.44999,0,1.57678,3.44999,1321,0.471895,-5.88464,0,5.90353,1307.97,-1.57678,-0.424826,0,1.63301,17.9143,3.44999,0,1.57678,3.44999,1321,0.471895,-5.88464,0,5.90353,1307.97,-1.57678,-0.424826,0,1.63301,17.9143,3.44999,0,1.57678,3.44999,1321,0.471895,-5.88464,0,5.90353,1307.97,-1.57678,-0.424826,0,1.63301,17.9143,3.44999,0,1.57678,3.44999,1321,0.471895,-5.88464,0,5.90353,1307.97,-1.57678,-0.424826,0,1.63301,17.9143,3.44999,0,1.57678,3.44999,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1913,1
1,1914,-0.071305,-5.49199,0,5.49245,1895.98,-1.57468,-0.489311,0,1.64896,17.8964,3.4448,0,1.57468,3.4448,1311,-0.071305,-5.49199,0,5.49245,1895.98,-1.57468,-0.489311,0,1.64896,17.8964,3.4448,0,1.57468,3.4448,1311,-0.071305,-5.49199,0,5.49245,1895.98,-1.57468,-0.489311,0,1.64896,17.8964,3.4448,0,1.57468,3.4448,1311,-0.071305,-5.49199,0,5.49245,1895.98,-1.57468,-0.489311,0,1.64896,17.8964,3.4448,0,1.57468,3.4448,1311,-0.071305,-5.49199,0,5.49245,1895.98,-1.57468,-0.489311,0,1.64896,17.8964,3.4448,0,1.57468,3.4448,1311,-0.071305,-5.49199,0,5.49245,1895.98,-1.57468,-0.489311,0,1.64896,17.8964,3.4448,0,1.57468,3.4448,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1914,1
1,1915,-0.635576,-4.82013,0,4.86185,2657.96,-1.57888,-0.547835,0,1.67122,17.8784,3.4389,0,1.57888,3.4389,1304,-0.635576,-4.82013,0,4.86185,2657.96,-1.57888,-0.547835,0,1.67122,17.8784,3.4389,0,1.57888,3.4389,1304,-0.635576,-4.82013,0,4.86185,2657.96,-1.57888,-0.547835,0,1.67122,17.8784,3.4389,0,1.57888,3.4389,1304,-0.635576,-4.82013,0,4.86185,2657.96,-1.57888,-0.547835,0,1.67122,17.8784,3.4389,0,1.57888,3.4389,1304,-0.635576,-4.82013,0,4.86185,2657.96,-1.57888,-0.547835,0,1.67122,17.8784,3.4389,0,1.57888,3.4389,1304,-0.635576,-4.82013,0,4.86185,2657.96,-1.57888,-0.547835,0,1.67122,17.8784,3.4389,0,1.57888,3.4389,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1915,1
1,1916,-1.16461,-3.98994,0,4.15643,3483.45,-1.58926,-0.597801,0,1.69798,17.8604,3.43238,0,1.58926,3.43238,1312,-1.16461,-3.98994,0,4.15643,3483.45,-1.58926,-0.597801,0,1.69798,17.8604,3.43238,0,1.58926,3.43238,1312,-1.16461,-3.98994,0,4.15643,3483.45,-1.58926,-0.597801,0,1.69798,17.8604,3.43238,0,1.58926,3.43238,1312,-1.16461,-3.98994,0,4.15643,3483.45,-1.58926,-0.597801,0,1.69798,17.8604,3.43238,0,1.58926,3.43238,1312,-1.16461,-3.98994,0,4.15643,3483.45,-1.58926,-0.597801,0,1.69798,17.8604,3.43238,0,1.58926,3.43238,1312,-1.16461,-3.98994,0,4.15643,3483.45,-1.58926,-0.597801,0,1.69798,17.8604,3.43238,0,1.58926,3.43238,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1916,1
1,1917,-1.57981,-3.18292,0,3.55342,4244.94,-1.60498,-0.63845,0,1.7273,17.8422,3.42534,0,1.60498,3.42534,1320,-1.57981,-3.18292,0,3.55342,4244.94,-1.60498,-0.63845,0,1.7273,17.8422,3.42534,0,1.60498,3.42534,1320,-1.57981,-3.18292,0,3.55342,4244.94,-1.60498,-0.63845,0,1.7273,17.8422,3.42534,0,1.60498,3.42534,1320,-1.57981,-3.18292,0,3.55342,4244.94,-1.60498,-0.63845,0,1.7273,17.8422,3.42534,0,1.60498,3.42534,1320,-1.57981,-3.18292,0,3.55342,4244.94,-1.60498,-0.63845,0,1.7273,17.8422,3.42534,0,1.60498,3.42534,1320,-1.57981,-3.18292,0,3.55342,4244.94,-1.60498,-0.63845,0,1.7273,17.8422,3.42534,0,1.60498,3.42534,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1917,1
1,1918,-1.81703,-2.60716,0,3.17788,4825.27,-1.62431,-0.671279,0,1.75756,17.8238,3.41789,0,1.62431,3.41789,1317,-1.81703,-2.60716,0,3.17788,4825.27,-1.62431,-0.671279,0,1.75756,17.8238,3.41789,0,1.62431,3.41789,1317,-1.81703,-2.60716,0,3.17788,4825.27,-1.62431,-0.671279,0,1.75756,17.8238,3.41789,0,1.62431,3.41789,1317,-1.81703,-2.60716,0,3.17788,4825.27,-1.62431,-0.671279,0,1.75756,17.8238,3.41789,0,1.62431,3.41789,1317,-1.81703,-2.60716,0,3.17788,4825.27,-1.62431,-0.671279,0,1.75756,17.8238,3.41789,0,1.62431,3.41789,1317,-1.81703,-2.60716,0,3.17788,4825.27,-1.62431,-0.671279,0,1.75756,17.8238,3.41789,0,1.62431,3.41789,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1918,1
1,1919,-2.73087,-4.67393,0,5.41325,5251.91,-2.26087,-0.171161,0,2.26734,16.229,3.41016,0,2.26087,3.41016,1736,-2.73087,-4.67393,0,5.41325,5251.91,-2.26087,-0.171161,0,2.26734,16.229,3.41016,0,2.26087,3.41016,1736,-2.73087,-4.67393,0,5.41325,5251.91,-2.26087,-0.171161,0,2.26734,16.229,3.41016,0,2.26087,3.41016,1736,-2.73087,-4.67393,0,5.41325,5251.91,-2.26087,-0.171161,0,2.26734,16.229,3.41016,0,2.26087,3.41016,1736,-2.73087,-4.67393,0,5.41325,5251.91,-2.26087,-0.171161,0,2.26734,16.229,3.41016,0,2.26087,3.41016,1736,-2.73087,-4.67393,0,5.41325,5251.91,-2.26087,-0.171161,0,2.26734,16.229,3.41016,0,2.26087,3.41016,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1919,1
1,1920,-3.38782,-3.9612,0,5.21233,5820.21,-2.29575,-0.219498,0,2.30622,16.2033,3.40796,0,2.29575,3.40796,1741,-3.38782,-3.9612,0,5.21233,5820.21,-2.29575,-0.219498,0,2.30622,16.2033,3.40796,0,2.29575,3.40796,1741,-3.38782,-3.9612,0,5.21233,5820.21,-2.29575,-0.219498,0,2.30622,16.2033,3.40796,0,2.29575,3.40796,1741,-3.38782,-3.9612,0,5.21233,5820.21,-2.29575,-0.219498,0,2.30622,16.2033,3.40796,0,2.29575,3.40796,1741,-3.38782,-3.9612,0,5.21233,5820.21,-2.29575,-0.219498,0,2.30622,16.2033,3.40796,0,2.29575,3.40796,1741,-3.38782,-3.9612,0,5.21233,5820.21,-2.29575,-0.219498,0,2.30622,16.2033,3.40796,0,2.29575,3.40796,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1
1,1921,-4.12154,-3.05194,0,5.12849,6437.92,-2.33747,-0.257688,0,2.35163,16.1778,3.40534,0,2.33747,3.40534,1743,-4.12154,-3.05194,0,5.12849,6437.92,-2.33747,-0.257688,0,2.35163,16.1778,3.40534,0,2.33747,3.40534,1743,-4.12154,-3.05194,0,5.12849,6437.92,-2.33747,-0.257688,0,2.35163,16.1778,3.40534,0,2.33747,3.40534,1743,-4.12154,-3.05194,0,5.12849,6437.92,-2.33747,-0.257688,0,2.35163,16.1778,3.40534,0,2.33747,3.40534,1743,-4.12154,-3.05194,0,5.12849,6437.92,-2.33747,-0.257688,0,2.35163,16.1778,3.40534,0,2.33747,3.40534,1743,-4.12154,-3.05194,0,5.12849,6437.92,-2.33747,-0.257688,0,2.35163,16.1778,3.40534,0,2.33747,3.40534,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1921,1
1,1922,-4.84861,-2.0134,0,5.25002,7056.23,-2.38561,-0.284189,0,2.40248,16.1527,3.40245,0,2.38561,3.40245,1743,-4.84861,-2.0134,0,5.25002,7056.23,-2.38561,-0.284189,0,2.40248,16.1527,3.40245,0,2.38561,3.40245,1743,-4.84861,-2.0134,0,5.25002,7056.23,-2.38561,-0.284189,0,2.40248,16.1527,3.40245,0,2.38561,3.40245,1743,-4.84861,-2.0134,0,5.25002,7056.23,-2.38561,-0.284189,0,2.40248,16.1527,3.40245,0,2.38561,3.40245,1743,-4.84861,-2.0134,0,5.25002,7056.23,-2.38561,-0.284189,0,2.40248,16.1527,3.40245,0,2.38561,3.40245,1743,-4.84861,-2.0134,0,5.25002,7056.23,-2.38561,-0.284189,0,2.40248,16.1527,3.40245,0,2.38561,3.40245,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1922,1
1,1923,-5.47697,-0.845743,0,5.54188,7677.04,-2.44255,-0.299385,0,2.46083,16.1263,3.39925,0,2.44255,3.39925,1743,-5.47697,-0.845743,0,5.54188,7677.04,-2.44255,-0.299385,0,2.46083,16.1263,3.39925,0,2.44255,3.39925,1743,-5.47697,-0.845743,0,5.54188,7677.04,-2.44255,-0.299385,0,2.46083,16.1263,3.39925,0,2.44255,3.39925,1743,-5.47697,-0.845743,0,5.54188,7677.04,-2.44255,-0.299385,0,2.46083,16.1263,3.39925,0,2.44255,3.39925,1743,-5.47697,-0.845743,0,5.54188,7677.04,-2.44255,-0.299385,0,2.46083,16.1263,3.39925,0,2.44255,3.39925,1743,-5.47697,-0.845743,0,5.54188,7677.04,-2.44255,-0.299385,0,2.46083,16.1263,3.39925,0,2.44255,3.39925,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923,1
1,1924,-5.86348,0.396827,0,5.87689,8263.43,-2.50768,-0.301546,0,2.52574,16.0981,3.39582,0,2.50768,3.39582,1745,-5.86348,0.396827,0,5.87689,8263.43,-2.50768,-0.301546,0,2.52574,16.0981,3.39582,0,2.50768,3.39582,1745,-5.86348,0.396827,0,5.87689,8263.43,-2.50768,-0.301546,0,2.52574,16.0981,3.39582,0,2.50768,3.39582,1745,-5.86348,0.396827,0,5.87689,8263.43,-2.50768,-0.301546,0,2.52574,16.0981,3.39582,0,2.50768,3.39582,1745,-5.86348,0.396827,0,5.87689,8263.43,-2.50768,-0.301546,0,2.52574,16.0981,3.39582,0,2.50768,3.39582,1745,-5.86348,0.396827,0,5.87689,8263.43,-2.50768,-0.301546,0,2.52574,16.0981,3.39582,0,2.50768,3.39582,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1924,1
1,1925,-5.83221,1.55337,0,6.03553,8750.91,-2.57488,-0.290136,0,2.59118,16.0692,3.39243,0,2.57488,3.39243,1749,-5.83221,1.55337,0,6.03553,8750.91,-2.57488,-0.290136,0,2.59118,16.0692,3.39243,0,2.57488,3.39243,1749,-5.83221,1.55337,0,6.03553,8750.91,-2.57488,-0.290136,0,2.59118,16.0692,3.39243,0,2.57488,3.39243,1749,-5.83221,1.55337,0,6.03553,8750.91,-2.57488,-0.290136,0,2.59118,16.0692,3.39243,0,2.57488,3.39243,1749,-5.83221,1.55337,0,6.03553,8750.91,-2.57488,-0.290136,0,2.59118,16.0692,3.39243,0,2.57488,3.39243,1749,-5.83221,1.55337,0,6.03553,8750.91,-2.57488,-0.290136,0,2.59118,16.0692,3.39243,0,2.57488,3.39243,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1925,1
1,1926,-5.28539,2.50181,0,5.8476,9122.03,-2.63855,-0.266935,0,2.65202,16.0396,3.38925,0,2.63855,3.38925,1754,-5.28539,2.50181,0,5.8476,9122.03,-2.63855,-0.266935,0,2.65202,16.0396,3.38925,0,2.63855,3.38925,1754,-5.28539,2.50181,0,5.8476,9122.03,-2.63855,-0.266935,0,2.65202,16.0396,3.38925,0,2.63855,3.38925,1754,-5.28539,2.50181,0,5.8476,9122.03,-2.63855,-0.266935,0,2.65202,16.0396,3.38925,0,2.63855,3.38925,1754,-5.28539,2.50181,0,5.8476,9122.03,-2.63855,-0.266935,0,2.65202,16.0396,3.38925,0,2.63855,3.38925,1754,-5.28539,2.50181,0,5.8476,9122.03,-2.63855,-0.266935,0,2.65202,16.0396,3.38925,0,2.63855,3.38925,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1926,1
