N,Time,avg(Acceleration (0)),avg(Acceleration (1)),avg(Acceleration (2)),avg(Acceleration (Magnitude)),avg(Pressure),avg(Velocity (0)),avg(Velocity (1)),avg(Velocity (2)),avg(Velocity (Magnitude)),avg(X),avg(Y),avg(Z),avg(abs_v),avg(height),avg(vtkOriginalPointIds),max(Acceleration (0)),max(Acceleration (1)),max(Acceleration (2)),max(Acceleration (Magnitude)),max(Pressure),max(Velocity (0)),max(Velocity (1)),max(Velocity (2)),max(Velocity (Magnitude)),max(X),max(Y),max(Z),max(abs_v),max(height),max(vtkOriginalPointIds),med(Acceleration (0)),med(Acceleration (1)),med(Acceleration (2)),med(Acceleration (Magnitude)),med(Pressure),med(Velocity (0)),med(Velocity (1)),med(Velocity (2)),med(Velocity (Magnitude)),med(X),med(Y),med(Z),med(abs_v),med(height),med(vtkOriginalPointIds),min(Acceleration (0)),min(Acceleration (1)),min(Acceleration (2)),min(Acceleration (Magnitude)),min(Pressure),min(Velocity (0)),min(Velocity (1)),min(Velocity (2)),min(Velocity (Magnitude)),min(X),min(Y),min(Z),min(abs_v),min(height),min(vtkOriginalPointIds),q1(Acceleration (0)),q1(Acceleration (1)),q1(Acceleration (2)),q1(Acceleration (Magnitude)),q1(Pressure),q1(Velocity (0)),q1(Velocity (1)),q1(Velocity (2)),q1(Velocity (Magnitude)),q1(X),q1(Y),q1(Z),q1(abs_v),q1(height),q1(vtkOriginalPointIds),q3(Acceleration (0)),q3(Acceleration (1)),q3(Acceleration (2)),q3(Acceleration (Magnitude)),q3(Pressure),q3(Velocity (0)),q3(Velocity (1)),q3(Velocity (2)),q3(Velocity (Magnitude)),q3(X),q3(Y),q3(Z),q3(abs_v),q3(height),q3(vtkOriginalPointIds),std(Acceleration (0)),std(Acceleration (1)),std(Acceleration (2)),std(Acceleration (Magnitude)),std(Pressure),std(Velocity (0)),std(Velocity (1)),std(Velocity (2)),std(Velocity (Magnitude)),std(X),std(Y),std(Z),std(abs_v),std(height),std(vtkOriginalPointIds),Block Number,Row ID,vtkValidPointMask
1,667,11.9857,3.96586,0,12.6248,5091.98,3.99914,1.82308,0,4.39508,17.4869,3.74188,0,3.99914,3.74188,759,11.9857,3.96586,0,12.6248,5091.98,3.99914,1.82308,0,4.39508,17.4869,3.74188,0,3.99914,3.74188,759,11.9857,3.96586,0,12.6248,5091.98,3.99914,1.82308,0,4.39508,17.4869,3.74188,0,3.99914,3.74188,759,11.9857,3.96586,0,12.6248,5091.98,3.99914,1.82308,0,4.39508,17.4869,3.74188,0,3.99914,3.74188,759,11.9857,3.96586,0,12.6248,5091.98,3.99914,1.82308,0,4.39508,17.4869,3.74188,0,3.99914,3.74188,759,11.9857,3.96586,0,12.6248,5091.98,3.99914,1.82308,0,4.39508,17.4869,3.74188,0,3.99914,3.74188,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667,1
1,668,-4.18667,2.78772,0,5.02986,4031.4,3.40528,1.37853,0,3.67373,17.3235,3.84989,0,3.40528,3.84989,761,-4.18667,2.78772,0,5.02986,4031.4,3.40528,1.37853,0,3.67373,17.3235,3.84989,0,3.40528,3.84989,761,-4.18667,2.78772,0,5.02986,4031.4,3.40528,1.37853,0,3.67373,17.3235,3.84989,0,3.40528,3.84989,761,-4.18667,2.78772,0,5.02986,4031.4,3.40528,1.37853,0,3.67373,17.3235,3.84989,0,3.40528,3.84989,761,-4.18667,2.78772,0,5.02986,4031.4,3.40528,1.37853,0,3.67373,17.3235,3.84989,0,3.40528,3.84989,761,-4.18667,2.78772,0,5.02986,4031.4,3.40528,1.37853,0,3.67373,17.3235,3.84989,0,3.40528,3.84989,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668,1
1,669,-2.73788,-0.232946,0,2.74778,1741.96,3.34845,1.40428,0,3.631,17.3793,3.87294,0,3.34845,3.87294,759,-2.73788,-0.232946,0,2.74778,1741.96,3.34845,1.40428,0,3.631,17.3793,3.87294,0,3.34845,3.87294,759,-2.73788,-0.232946,0,2.74778,1741.96,3.34845,1.40428,0,3.631,17.3793,3.87294,0,3.34845,3.87294,759,-2.73788,-0.232946,0,2.74778,1741.96,3.34845,1.40428,0,3.631,17.3793,3.87294,0,3.34845,3.87294,759,-2.73788,-0.232946,0,2.74778,1741.96,3.34845,1.40428,0,3.631,17.3793,3.87294,0,3.34845,3.87294,759,-2.73788,-0.232946,0,2.74778,1741.96,3.34845,1.40428,0,3.631,17.3793,3.87294,0,3.34845,3.87294,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,669,1
1,670,-3.02442,0.141414,0,3.02773,1732.68,3.30028,1.41067,0,3.58913,17.4335,3.89589,0,3.30028,3.89589,763,-3.02442,0.141414,0,3.02773,1732.68,3.30028,1.41067,0,3.58913,17.4335,3.89589,0,3.30028,3.89589,763,-3.02442,0.141414,0,3.02773,1732.68,3.30028,1.41067,0,3.58913,17.4335,3.89589,0,3.30028,3.89589,763,-3.02442,0.141414,0,3.02773,1732.68,3.30028,1.41067,0,3.58913,17.4335,3.89589,0,3.30028,3.89589,763,-3.02442,0.141414,0,3.02773,1732.68,3.30028,1.41067,0,3.58913,17.4335,3.89589,0,3.30028,3.89589,763,-3.02442,0.141414,0,3.02773,1732.68,3.30028,1.41067,0,3.58913,17.4335,3.89589,0,3.30028,3.89589,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670,1
1,671,-462.375,-4.98533,0,462.401,160240,2.82599,0.994458,0,2.99585,19.8733,4.17326,0,2.82599,4.17326,790,-462.375,-4.98533,0,462.401,160240,2.82599,0.994458,0,2.99585,19.8733,4.17326,0,2.82599,4.17326,790,-462.375,-4.98533,0,462.401,160240,2.82599,0.994458,0,2.99585,19.8733,4.17326,0,2.82599,4.17326,790,-462.375,-4.98533,0,462.401,160240,2.82599,0.994458,0,2.99585,19.8733,4.17326,0,2.82599,4.17326,790,-462.375,-4.98533,0,462.401,160240,2.82599,0.994458,0,2.99585,19.8733,4.17326,0,2.82599,4.17326,790,-462.375,-4.98533,0,462.401,160240,2.82599,0.994458,0,2.99585,19.8733,4.17326,0,2.82599,4.17326,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,671,1
1,672,1.9038,0.873128,0,2.09447,3907.5,4.34548,1.05716,0,4.47222,17.9719,4.14807,0,4.34548,4.14807,904,1.9038,0.873128,0,2.09447,3907.5,4.34548,1.05716,0,4.47222,17.9719,4.14807,0,4.34548,4.14807,904,1.9038,0.873128,0,2.09447,3907.5,4.34548,1.05716,0,4.47222,17.9719,4.14807,0,4.34548,4.14807,904,1.9038,0.873128,0,2.09447,3907.5,4.34548,1.05716,0,4.47222,17.9719,4.14807,0,4.34548,4.14807,904,1.9038,0.873128,0,2.09447,3907.5,4.34548,1.05716,0,4.47222,17.9719,4.14807,0,4.34548,4.14807,904,1.9038,0.873128,0,2.09447,3907.5,4.34548,1.05716,0,4.47222,17.9719,4.14807,0,4.34548,4.14807,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672,1
1,673,-9.60807,-4.59951,0,10.6523,8930.29,3.06957,1.37823,0,3.36479,17.5688,3.95551,0,3.06957,3.95551,761,-9.60807,-4.59951,0,10.6523,8930.29,3.06957,1.37823,0,3.36479,17.5688,3.95551,0,3.06957,3.95551,761,-9.60807,-4.59951,0,10.6523,8930.29,3.06957,1.37823,0,3.36479,17.5688,3.95551,0,3.06957,3.95551,761,-9.60807,-4.59951,0,10.6523,8930.29,3.06957,1.37823,0,3.36479,17.5688,3.95551,0,3.06957,3.95551,761,-9.60807,-4.59951,0,10.6523,8930.29,3.06957,1.37823,0,3.36479,17.5688,3.95551,0,3.06957,3.95551,761,-9.60807,-4.59951,0,10.6523,8930.29,3.06957,1.37823,0,3.36479,17.5688,3.95551,0,3.06957,3.95551,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,673,1
1,674,-7.35558,-4.53483,0,8.64113,6268.28,3.16393,0.055672,0,3.16442,17.3995,4.10779,0,3.16393,4.10779,877,-7.35558,-4.53483,0,8.64113,6268.28,3.16393,0.055672,0,3.16442,17.3995,4.10779,0,3.16393,4.10779,877,-7.35558,-4.53483,0,8.64113,6268.28,3.16393,0.055672,0,3.16442,17.3995,4.10779,0,3.16393,4.10779,877,-7.35558,-4.53483,0,8.64113,6268.28,3.16393,0.055672,0,3.16442,17.3995,4.10779,0,3.16393,4.10779,877,-7.35558,-4.53483,0,8.64113,6268.28,3.16393,0.055672,0,3.16442,17.3995,4.10779,0,3.16393,4.10779,877,-7.35558,-4.53483,0,8.64113,6268.28,3.16393,0.055672,0,3.16442,17.3995,4.10779,0,3.16393,4.10779,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,674,1
1,675,-13.1455,1.35853,0,13.2155,11992.4,2.99132,0.028542,0,2.99146,17.4507,4.10836,0,2.99132,4.10836,885,-13.1455,1.35853,0,13.2155,11992.4,2.99132,0.028542,0,2.99146,17.4507,4.10836,0,2.99132,4.10836,885,-13.1455,1.35853,0,13.2155,11992.4,2.99132,0.028542,0,2.99146,17.4507,4.10836,0,2.99132,4.10836,885,-13.1455,1.35853,0,13.2155,11992.4,2.99132,0.028542,0,2.99146,17.4507,4.10836,0,2.99132,4.10836,885,-13.1455,1.35853,0,13.2155,11992.4,2.99132,0.028542,0,2.99146,17.4507,4.10836,0,2.99132,4.10836,885,-13.1455,1.35853,0,13.2155,11992.4,2.99132,0.028542,0,2.99146,17.4507,4.10836,0,2.99132,4.10836,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,675,1
1,676,-0.232291,-1.45144,0,1.46991,5293.2,4.53239,1.68982,0,4.83715,18.2691,4.23988,0,4.53239,4.23988,907,-0.232291,-1.45144,0,1.46991,5293.2,4.53239,1.68982,0,4.83715,18.2691,4.23988,0,4.53239,4.23988,907,-0.232291,-1.45144,0,1.46991,5293.2,4.53239,1.68982,0,4.83715,18.2691,4.23988,0,4.53239,4.23988,907,-0.232291,-1.45144,0,1.46991,5293.2,4.53239,1.68982,0,4.83715,18.2691,4.23988,0,4.53239,4.23988,907,-0.232291,-1.45144,0,1.46991,5293.2,4.53239,1.68982,0,4.83715,18.2691,4.23988,0,4.53239,4.23988,907,-0.232291,-1.45144,0,1.46991,5293.2,4.53239,1.68982,0,4.83715,18.2691,4.23988,0,4.53239,4.23988,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,676,1
1,677,2.39604,1.16048,0,2.66227,4494.43,3.14326,1.76201,0,3.60344,17.9689,4.18977,0,3.14326,4.18977,891,2.39604,1.16048,0,2.66227,4494.43,3.14326,1.76201,0,3.60344,17.9689,4.18977,0,3.14326,4.18977,891,2.39604,1.16048,0,2.66227,4494.43,3.14326,1.76201,0,3.60344,17.9689,4.18977,0,3.14326,4.18977,891,2.39604,1.16048,0,2.66227,4494.43,3.14326,1.76201,0,3.60344,17.9689,4.18977,0,3.14326,4.18977,891,2.39604,1.16048,0,2.66227,4494.43,3.14326,1.76201,0,3.60344,17.9689,4.18977,0,3.14326,4.18977,891,2.39604,1.16048,0,2.66227,4494.43,3.14326,1.76201,0,3.60344,17.9689,4.18977,0,3.14326,4.18977,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,677,1
1,678,-3.02498,-4.58662,0,5.49433,-5856.82,5.41223,0.7859,0,5.46899,18.5209,4.06345,0,5.41223,4.06345,940,-3.02498,-4.58662,0,5.49433,-5856.82,5.41223,0.7859,0,5.46899,18.5209,4.06345,0,5.41223,4.06345,940,-3.02498,-4.58662,0,5.49433,-5856.82,5.41223,0.7859,0,5.46899,18.5209,4.06345,0,5.41223,4.06345,940,-3.02498,-4.58662,0,5.49433,-5856.82,5.41223,0.7859,0,5.46899,18.5209,4.06345,0,5.41223,4.06345,940,-3.02498,-4.58662,0,5.49433,-5856.82,5.41223,0.7859,0,5.46899,18.5209,4.06345,0,5.41223,4.06345,940,-3.02498,-4.58662,0,5.49433,-5856.82,5.41223,0.7859,0,5.46899,18.5209,4.06345,0,5.41223,4.06345,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,678,1
1,679,-3.44957,2.78075,0,4.43081,12517.5,1.95659,0.809664,0,2.1175,17.6119,4.13509,0,1.95659,4.13509,892,-3.44957,2.78075,0,4.43081,12517.5,1.95659,0.809664,0,2.1175,17.6119,4.13509,0,1.95659,4.13509,892,-3.44957,2.78075,0,4.43081,12517.5,1.95659,0.809664,0,2.1175,17.6119,4.13509,0,1.95659,4.13509,892,-3.44957,2.78075,0,4.43081,12517.5,1.95659,0.809664,0,2.1175,17.6119,4.13509,0,1.95659,4.13509,892,-3.44957,2.78075,0,4.43081,12517.5,1.95659,0.809664,0,2.1175,17.6119,4.13509,0,1.95659,4.13509,892,-3.44957,2.78075,0,4.43081,12517.5,1.95659,0.809664,0,2.1175,17.6119,4.13509,0,1.95659,4.13509,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,679,1
1,680,1.27414,-6.3586,0,6.485,6182.95,1.94769,0.766294,0,2.09301,17.644,4.14827,0,1.94769,4.14827,899,1.27414,-6.3586,0,6.485,6182.95,1.94769,0.766294,0,2.09301,17.644,4.14827,0,1.94769,4.14827,899,1.27414,-6.3586,0,6.485,6182.95,1.94769,0.766294,0,2.09301,17.644,4.14827,0,1.94769,4.14827,899,1.27414,-6.3586,0,6.485,6182.95,1.94769,0.766294,0,2.09301,17.644,4.14827,0,1.94769,4.14827,899,1.27414,-6.3586,0,6.485,6182.95,1.94769,0.766294,0,2.09301,17.644,4.14827,0,1.94769,4.14827,899,1.27414,-6.3586,0,6.485,6182.95,1.94769,0.766294,0,2.09301,17.644,4.14827,0,1.94769,4.14827,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680,1
1,681,-3.30397,-3.56869,0,4.86331,-9355.76,5.24592,0.627496,0,5.28331,18.7849,4.09839,0,5.24592,4.09839,947,-3.30397,-3.56869,0,4.86331,-9355.76,5.24592,0.627496,0,5.28331,18.7849,4.09839,0,5.24592,4.09839,947,-3.30397,-3.56869,0,4.86331,-9355.76,5.24592,0.627496,0,5.28331,18.7849,4.09839,0,5.24592,4.09839,947,-3.30397,-3.56869,0,4.86331,-9355.76,5.24592,0.627496,0,5.28331,18.7849,4.09839,0,5.24592,4.09839,947,-3.30397,-3.56869,0,4.86331,-9355.76,5.24592,0.627496,0,5.28331,18.7849,4.09839,0,5.24592,4.09839,947,-3.30397,-3.56869,0,4.86331,-9355.76,5.24592,0.627496,0,5.28331,18.7849,4.09839,0,5.24592,4.09839,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,681,1
1,682,-3.55663,-4.05995,0,5.39748,-9333.08,5.18883,0.562946,0,5.21928,18.8723,4.10839,0,5.18883,4.10839,939,-3.55663,-4.05995,0,5.39748,-9333.08,5.18883,0.562946,0,5.21928,18.8723,4.10839,0,5.18883,4.10839,939,-3.55663,-4.05995,0,5.39748,-9333.08,5.18883,0.562946,0,5.21928,18.8723,4.10839,0,5.18883,4.10839,939,-3.55663,-4.05995,0,5.39748,-9333.08,5.18883,0.562946,0,5.21928,18.8723,4.10839,0,5.18883,4.10839,939,-3.55663,-4.05995,0,5.39748,-9333.08,5.18883,0.562946,0,5.21928,18.8723,4.10839,0,5.18883,4.10839,939,-3.55663,-4.05995,0,5.39748,-9333.08,5.18883,0.562946,0,5.21928,18.8723,4.10839,0,5.18883,4.10839,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,682,1
1,683,-3.73003,-4.12318,0,5.56001,-9129.05,5.13065,0.497178,0,5.15468,18.9554,4.11695,0,5.13065,4.11695,953,-3.73003,-4.12318,0,5.56001,-9129.05,5.13065,0.497178,0,5.15468,18.9554,4.11695,0,5.13065,4.11695,953,-3.73003,-4.12318,0,5.56001,-9129.05,5.13065,0.497178,0,5.15468,18.9554,4.11695,0,5.13065,4.11695,953,-3.73003,-4.12318,0,5.56001,-9129.05,5.13065,0.497178,0,5.15468,18.9554,4.11695,0,5.13065,4.11695,953,-3.73003,-4.12318,0,5.56001,-9129.05,5.13065,0.497178,0,5.15468,18.9554,4.11695,0,5.13065,4.11695,953,-3.73003,-4.12318,0,5.56001,-9129.05,5.13065,0.497178,0,5.15468,18.9554,4.11695,0,5.13065,4.11695,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,683,1
1,684,0.187685,-0.618987,0,0.646816,3147.38,4.15545,1.61727,0,4.45907,18.5976,4.14461,0,4.15545,4.14461,792,0.187685,-0.618987,0,0.646816,3147.38,4.15545,1.61727,0,4.45907,18.5976,4.14461,0,4.15545,4.14461,792,0.187685,-0.618987,0,0.646816,3147.38,4.15545,1.61727,0,4.45907,18.5976,4.14461,0,4.15545,4.14461,792,0.187685,-0.618987,0,0.646816,3147.38,4.15545,1.61727,0,4.45907,18.5976,4.14461,0,4.15545,4.14461,792,0.187685,-0.618987,0,0.646816,3147.38,4.15545,1.61727,0,4.45907,18.5976,4.14461,0,4.15545,4.14461,792,0.187685,-0.618987,0,0.646816,3147.38,4.15545,1.61727,0,4.45907,18.5976,4.14461,0,4.15545,4.14461,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,684,1
1,685,-4.05175,-4.44865,0,6.01724,-7678.54,5.01619,0.373127,0,5.03005,19.1036,4.12972,0,5.01619,4.12972,956,-4.05175,-4.44865,0,6.01724,-7678.54,5.01619,0.373127,0,5.03005,19.1036,4.12972,0,5.01619,4.12972,956,-4.05175,-4.44865,0,6.01724,-7678.54,5.01619,0.373127,0,5.03005,19.1036,4.12972,0,5.01619,4.12972,956,-4.05175,-4.44865,0,6.01724,-7678.54,5.01619,0.373127,0,5.03005,19.1036,4.12972,0,5.01619,4.12972,956,-4.05175,-4.44865,0,6.01724,-7678.54,5.01619,0.373127,0,5.03005,19.1036,4.12972,0,5.01619,4.12972,956,-4.05175,-4.44865,0,6.01724,-7678.54,5.01619,0.373127,0,5.03005,19.1036,4.12972,0,5.01619,4.12972,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,685,1
1,686,3.70682,-6.45068,0,7.43988,-1284.09,3.12254,0.10164,0,3.12419,18.4204,4.32215,0,3.12254,4.32215,923,3.70682,-6.45068,0,7.43988,-1284.09,3.12254,0.10164,0,3.12419,18.4204,4.32215,0,3.12254,4.32215,923,3.70682,-6.45068,0,7.43988,-1284.09,3.12254,0.10164,0,3.12419,18.4204,4.32215,0,3.12254,4.32215,923,3.70682,-6.45068,0,7.43988,-1284.09,3.12254,0.10164,0,3.12419,18.4204,4.32215,0,3.12254,4.32215,923,3.70682,-6.45068,0,7.43988,-1284.09,3.12254,0.10164,0,3.12419,18.4204,4.32215,0,3.12254,4.32215,923,3.70682,-6.45068,0,7.43988,-1284.09,3.12254,0.10164,0,3.12419,18.4204,4.32215,0,3.12254,4.32215,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,686,1
1,687,4.67157,-4.43431,0,6.44101,1741.53,3.18721,0.019862,0,3.18727,18.4689,4.32307,0,3.18721,4.32307,924,4.67157,-4.43431,0,6.44101,1741.53,3.18721,0.019862,0,3.18727,18.4689,4.32307,0,3.18721,4.32307,924,4.67157,-4.43431,0,6.44101,1741.53,3.18721,0.019862,0,3.18727,18.4689,4.32307,0,3.18721,4.32307,924,4.67157,-4.43431,0,6.44101,1741.53,3.18721,0.019862,0,3.18727,18.4689,4.32307,0,3.18721,4.32307,924,4.67157,-4.43431,0,6.44101,1741.53,3.18721,0.019862,0,3.18727,18.4689,4.32307,0,3.18721,4.32307,924,4.67157,-4.43431,0,6.44101,1741.53,3.18721,0.019862,0,3.18727,18.4689,4.32307,0,3.18721,4.32307,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,687,1
1,688,5.65792,-2.43767,0,6.16071,4914.45,3.26174,-0.027586,0,3.26185,18.5153,4.323,0,3.26174,4.323,931,5.65792,-2.43767,0,6.16071,4914.45,3.26174,-0.027586,0,3.26185,18.5153,4.323,0,3.26174,4.323,931,5.65792,-2.43767,0,6.16071,4914.45,3.26174,-0.027586,0,3.26185,18.5153,4.323,0,3.26174,4.323,931,5.65792,-2.43767,0,6.16071,4914.45,3.26174,-0.027586,0,3.26185,18.5153,4.323,0,3.26174,4.323,931,5.65792,-2.43767,0,6.16071,4914.45,3.26174,-0.027586,0,3.26185,18.5153,4.323,0,3.26174,4.323,931,5.65792,-2.43767,0,6.16071,4914.45,3.26174,-0.027586,0,3.26185,18.5153,4.323,0,3.26174,4.323,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,688,1
1,689,7.22053,-0.306135,0,7.22701,7648.96,3.34478,-0.042164,0,3.34504,18.5573,4.32254,0,3.34478,4.32254,935,7.22053,-0.306135,0,7.22701,7648.96,3.34478,-0.042164,0,3.34504,18.5573,4.32254,0,3.34478,4.32254,935,7.22053,-0.306135,0,7.22701,7648.96,3.34478,-0.042164,0,3.34504,18.5573,4.32254,0,3.34478,4.32254,935,7.22053,-0.306135,0,7.22701,7648.96,3.34478,-0.042164,0,3.34504,18.5573,4.32254,0,3.34478,4.32254,935,7.22053,-0.306135,0,7.22701,7648.96,3.34478,-0.042164,0,3.34504,18.5573,4.32254,0,3.34478,4.32254,935,7.22053,-0.306135,0,7.22701,7648.96,3.34478,-0.042164,0,3.34504,18.5573,4.32254,0,3.34478,4.32254,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,689,1
1,690,9.10131,1.28313,0,9.19131,9878.69,3.45763,-0.031375,0,3.45778,18.6032,4.32201,0,3.45763,4.32201,943,9.10131,1.28313,0,9.19131,9878.69,3.45763,-0.031375,0,3.45778,18.6032,4.32201,0,3.45763,4.32201,943,9.10131,1.28313,0,9.19131,9878.69,3.45763,-0.031375,0,3.45778,18.6032,4.32201,0,3.45763,4.32201,943,9.10131,1.28313,0,9.19131,9878.69,3.45763,-0.031375,0,3.45778,18.6032,4.32201,0,3.45763,4.32201,943,9.10131,1.28313,0,9.19131,9878.69,3.45763,-0.031375,0,3.45778,18.6032,4.32201,0,3.45763,4.32201,943,9.10131,1.28313,0,9.19131,9878.69,3.45763,-0.031375,0,3.45778,18.6032,4.32201,0,3.45763,4.32201,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690,1
1,691,9.56806,0.57383,0,9.58525,10592.7,3.59368,-0.014625,0,3.59371,18.6534,4.32169,0,3.59368,4.32169,944,9.56806,0.57383,0,9.58525,10592.7,3.59368,-0.014625,0,3.59371,18.6534,4.32169,0,3.59368,4.32169,944,9.56806,0.57383,0,9.58525,10592.7,3.59368,-0.014625,0,3.59371,18.6534,4.32169,0,3.59368,4.32169,944,9.56806,0.57383,0,9.58525,10592.7,3.59368,-0.014625,0,3.59371,18.6534,4.32169,0,3.59368,4.32169,944,9.56806,0.57383,0,9.58525,10592.7,3.59368,-0.014625,0,3.59371,18.6534,4.32169,0,3.59368,4.32169,944,9.56806,0.57383,0,9.58525,10592.7,3.59368,-0.014625,0,3.59371,18.6534,4.32169,0,3.59368,4.32169,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691,1
1,692,7.18556,-2.62973,0,7.65166,8996.73,3.71459,-0.029462,0,3.7147,18.7056,4.32144,0,3.71459,4.32144,937,7.18556,-2.62973,0,7.65166,8996.73,3.71459,-0.029462,0,3.7147,18.7056,4.32144,0,3.71459,4.32144,937,7.18556,-2.62973,0,7.65166,8996.73,3.71459,-0.029462,0,3.7147,18.7056,4.32144,0,3.71459,4.32144,937,7.18556,-2.62973,0,7.65166,8996.73,3.71459,-0.029462,0,3.7147,18.7056,4.32144,0,3.71459,4.32144,937,7.18556,-2.62973,0,7.65166,8996.73,3.71459,-0.029462,0,3.7147,18.7056,4.32144,0,3.71459,4.32144,937,7.18556,-2.62973,0,7.65166,8996.73,3.71459,-0.029462,0,3.7147,18.7056,4.32144,0,3.71459,4.32144,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,692,1
1,693,2.88422,-5.57983,0,6.28118,5997.74,3.78094,-0.087557,0,3.78195,18.7558,4.32072,0,3.78094,4.32072,938,2.88422,-5.57983,0,6.28118,5997.74,3.78094,-0.087557,0,3.78195,18.7558,4.32072,0,3.78094,4.32072,938,2.88422,-5.57983,0,6.28118,5997.74,3.78094,-0.087557,0,3.78195,18.7558,4.32072,0,3.78094,4.32072,938,2.88422,-5.57983,0,6.28118,5997.74,3.78094,-0.087557,0,3.78195,18.7558,4.32072,0,3.78094,4.32072,938,2.88422,-5.57983,0,6.28118,5997.74,3.78094,-0.087557,0,3.78195,18.7558,4.32072,0,3.78094,4.32072,938,2.88422,-5.57983,0,6.28118,5997.74,3.78094,-0.087557,0,3.78195,18.7558,4.32072,0,3.78094,4.32072,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,693,1
1,694,-1.50407,-5.56907,0,5.7686,3646.54,3.78748,-0.161746,0,3.79093,18.805,4.31912,0,3.78748,4.31912,937,-1.50407,-5.56907,0,5.7686,3646.54,3.78748,-0.161746,0,3.79093,18.805,4.31912,0,3.78748,4.31912,937,-1.50407,-5.56907,0,5.7686,3646.54,3.78748,-0.161746,0,3.79093,18.805,4.31912,0,3.78748,4.31912,937,-1.50407,-5.56907,0,5.7686,3646.54,3.78748,-0.161746,0,3.79093,18.805,4.31912,0,3.78748,4.31912,937,-1.50407,-5.56907,0,5.7686,3646.54,3.78748,-0.161746,0,3.79093,18.805,4.31912,0,3.78748,4.31912,937,-1.50407,-5.56907,0,5.7686,3646.54,3.78748,-0.161746,0,3.79093,18.805,4.31912,0,3.78748,4.31912,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,694,1
1,695,-3.61821,-2.17317,0,4.22067,4826.99,3.74738,-0.217184,0,3.75367,18.8595,4.31635,0,3.74738,4.31635,939,-3.61821,-2.17317,0,4.22067,4826.99,3.74738,-0.217184,0,3.75367,18.8595,4.31635,0,3.74738,4.31635,939,-3.61821,-2.17317,0,4.22067,4826.99,3.74738,-0.217184,0,3.75367,18.8595,4.31635,0,3.74738,4.31635,939,-3.61821,-2.17317,0,4.22067,4826.99,3.74738,-0.217184,0,3.75367,18.8595,4.31635,0,3.74738,4.31635,939,-3.61821,-2.17317,0,4.22067,4826.99,3.74738,-0.217184,0,3.75367,18.8595,4.31635,0,3.74738,4.31635,939,-3.61821,-2.17317,0,4.22067,4826.99,3.74738,-0.217184,0,3.75367,18.8595,4.31635,0,3.74738,4.31635,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,695,1
1,696,1.30046,2.92157,0,3.19793,6405.94,0.809211,2.55509,0,2.68017,19.7111,4.41556,0,0.809211,4.41556,839,1.30046,2.92157,0,3.19793,6405.94,0.809211,2.55509,0,2.68017,19.7111,4.41556,0,0.809211,4.41556,839,1.30046,2.92157,0,3.19793,6405.94,0.809211,2.55509,0,2.68017,19.7111,4.41556,0,0.809211,4.41556,839,1.30046,2.92157,0,3.19793,6405.94,0.809211,2.55509,0,2.68017,19.7111,4.41556,0,0.809211,4.41556,839,1.30046,2.92157,0,3.19793,6405.94,0.809211,2.55509,0,2.68017,19.7111,4.41556,0,0.809211,4.41556,839,1.30046,2.92157,0,3.19793,6405.94,0.809211,2.55509,0,2.68017,19.7111,4.41556,0,0.809211,4.41556,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,696,1
